,title,content,link,category
11, Direction le deuxième tour pour Auger-Aliassime ,"Les Québécois Félix Auger-Aliassime et Leylah Annie Fernandez ont remporté leur duel du premier tour des Internationaux de tennis des États-Unis, mardi, à New York. En après-midi, Auger-Aliassime a peiné, mais il a trouvé le moyen de vaincre le Brésilien Thiago Monteiro. La 15e tête de série pour ce tournoi du Grand Chelem l’a emporté en quatre manches de 6-3, 6-7(9), 7-6(8) et 7-6(8). Son affrontement contre le 83e joueur au monde a duré près de quatre heures. Les deux joueurs ont été très efficaces avec les balles en main puisqu’il y a seulement eu 10 occasions de bris dans ce duel. Auger-Aliassime a été le seul athlète à être en mesure d’en profiter, et ce, à une seule reprise. Cet unique bris est survenu en première manche. Le représentant de la Belle Province a placé 62% de ses premiers services en jeu, remportant 84% des échanges disputés dans cette situation. Il a également amassé 18 as. Lors de son prochain affrontement, le Québécois de 20 ans se mesurera à l’ancien numéro 1 mondial Andy Murray. Un peu plus tôt dans la journée, le Britannique a trimé dur pour revenir de l’arrière et vaincre le Japonais Yoshihito Nishioka en cinq engagements de 4-6, 4-6, 7-6(7), 7-6(7) et 6-4 Fernandez se paie Zvonareva Un peu plus tard, la jeune Québécoise de 17 ans a renversé la Russe Vera Zvonareva en deux manches de 6-4 et 7-5. Fernandez a brisé le service de sa rivale à trois occasions et a perdu seulement un point quand elle amorçait les échanges. La 104e raquette mondiale a été efficace avec ses volées, elle qui a remporté huit des 11 échanges où elle est montée au filet. Avec cette victoire, Fernandez est maintenant assuré de faire son entrée dans le top 100 mondial, lors de la prochaine mise à jour du classement. Pour son match de deuxième tour, la Lavalloise aura tout un défi. Elle devra se frotter à la deuxième tête de série, soit l’Américaine Sofia Kenin. Vers un duel tout canadien Les Canadiens Milos Raonic et Vasek Pospisil ont aussi été en mesure d’atteindre la deuxième ronde, mardi. Raonic, qui est la 25e tête de série, a facilement battu l’Argentin Leonardo Mayer en trois manches de 6-3, 6-2 et 6-3. L’Ontarien a usé de son puissant service, lui qui a amassé 14 as et remporté 90% des échanges disputés sur sa première balle. De son côté, Pospisil a défait l’Allemand Philipp Kohlschreiber en trois engagements de 7-6(7), 7-5 et 7-6(7). Il s’agit de la deuxième fois en autant d’affrontements que le 94e meilleur joueur au monde bat celui qui détient le 75e rang sur l’échiquier mondial. Les deux compatriotes ont maintenant rendez-vous l’un contre l’autre au deuxième tour. Raonic a remporté deux des trois duels que se sont livrés les deux représentants de l’unifolié depuis le début de leur carrière professionnelle. En vertu du gain de Denis Shapovalov lundi, l’ensemble des Canadiens prenant part à l’événement new-yorkais seront du deuxième tour du prestigieux tournoi.",https://www.journaldemontreal.com/2020/09/01/direction-le-deuxieme-tour-pour-auger-aliassime,sports
12, Denis Shapovalov passe au deuxième tour ,"Le Canadien Denis Shapovalov a réussi son premier test au tour initial des Internationaux des États-Unis, lundi, à New York. La 12e tête de série de ce tournoi du Grand Chelem a vaincu l’Américain Sebastian Korda en quatre manches de 6-4, 4-6, 6-3 et 6-2, dans un affrontement qui a duré plus de 2h45 min. Le représentant de l’unifolié a été bon avec sa première balle de service, lui qui a notamment réalisé 13 as. Il a également remporté 83 % des échanges disputés lorsqu’il plaçait sa première balle en jeu. Lorsque son adversaire avait les balles en main, «Shapo» l’a constamment agressé. Il s’est donné 14 balles de bris, mais le 205e joueur mondial a réussi à en sauver 10. «Je pratique depuis quatre, cinq, six mois, donc c’est agréable de revenir et de ressentir à nouveau de la pression, de sentir des papillons. C’est pour ça que nous vivons, a clamé Shapovalov lors de sa conférence de presse d’après match. C’est incroyable de pouvoir jouer.» L’Ontarien a toutefois trouvé un peu étrange le fait de ne pas jouer devant le public new-yorkais. «De toute évidence, c’est un peu bizarre quand tu es ici et que tu joues à peu près seul, a-t-il dit. Mais j’ai l’impression que quand je suis gonflé à bloc comme ça, je joue mon meilleur tennis. J’essaie vraiment de me concentrer là-dessus et je pense que j’ai fait du très bon boulot aujourd’hui [lundi].» Au deuxième tour, Shapovalov affrontera le Sud-Coréen Soonwoo Kwon. La 73e raquette de l’ATP a défait l’Américain Thai-Son Kwiatkowski en quatre manches de 3-6, 7-6 (4), 6-1 et 6-2. Il s’agira d’un premier duel entre les deux hommes. Les autres canadiens en lice pour ce prestigieux tournoi, soit Félix Auger-Aliassime, Milos Raonic, Vasek Pospisil et Leylah Annie Fernandez, amorceront leur compétition mardi.",https://www.journaldemontreal.com/2020/08/31/denis-shapovalov-passe-au-deuxieme-tour-1,sports
13, Premières victoires de l'US Open à huis clos ,"New York | Vondrousova, Mladenovic et Kerber ont gagné les premiers matchs lundi de ce drôle d’US Open 2020 à huis clos, mais dans une ambiance particulièrement lourde à cause de la brèche qui menace la bulle sanitaire de Flushing Meadows d’implosion.  «Les conditions sont étranges, le public nous manque», a confié Kristina Mladenovic à l’issue de son match. Mais l’énorme cri poussé par la 44e mondiale après sa victoire pourtant logique (7-5, 6-2) face à l’Américaine Hailey Baptiste (236e) qui faisait ses débuts en Grand Chelem grâce à une invitation des organisateurs en dit beaucoup plus sur son soulagement. «Nous avons eu de mauvaises nouvelles il y a deux jours et depuis je vivais un cauchemar. Je n’étais pas sûre de pouvoir jouer. J’étais comme dans une bulle dans la bulle, alors j’étais très reconnaissante d’avoir pu être sur le court aujourd’hui», a-t-elle expliqué. Mladenovic faisait référence au test positif à la COVID-19 de son compatriote Benoît Paire qui a été révélé dimanche à la veille du début du tournoi. Si Paire a été immédiatement exclu de la compétition, un certain nombre d’autres joueurs qui l’ont côtoyé ont été placés sous une surveillance accrue. Il s’agit de Richard Gasquet, Grégoire Barrère, Edouard Roger-Vasselin et Adrian Mannarino. Ce dernier a débuté son match lundi peu avant 13h30 face à l’Italien Lorenzo Sonego. Selon le New York Times, pour pouvoir participer, ils ont signé un nouvel accord avec la Fédération américaine (USTA), aux termes duquel ils doivent désormais notamment se soumettre à un test quotidien au coronavirus et sont à l’isolement. En attendant Djokovic  Selon le quotidien new-yorkais qui s’est procuré le texte du nouvel accord passé avec l’USTA, ils sont ainsi confinés dans leur chambre, où ils n’ont plus le droit d’accueillir personne et d’où ils n’ont le droit de sortir que pour se rendre sur le lieu de la compétition. Ils n’ont plus le droit de se rendre dans les parties communes de l’hôtel.  Sur le lieu de la compétition, ils n’ont plus accès au vestiaire ni à la salle à manger. Ils devront par ailleurs utiliser une salle de gym ainsi que des zones d’échauffement et d’entraînement spécifiques et sur réservation. La première journée de l’US Open doit encore permettre à Novak Djokovic, N.1 mondial et grand favori, de faire son entrée en lice face au Bosnien Damir Dzumhur en ouverture de session nocturne dans la cathédrale Arthur-Ashe qui résonne bien creux. Auparavant Alexander Zverev (7e) aura affronté Kevin Anderson (117e) dans l’un des chocs du premier tour. Lauréate en 2018, Naomi Osaka clôturera la journée sur le principal court face à Misaki Doi.",https://www.journaldemontreal.com/2020/08/31/us-open-premieres-victoires-dans-une-bulle-proche-de-limplosion,sports
14, Milos Raonic de nouveau dans le top 20 ,"En vertu de sa présence en finale du tournoi Western & Southern, le Canadien Milos Raonic a fait un bond de 12 places au classement mondial et a ainsi réintégré le top 20, lundi matin. L’athlète de 29 ans se retrouve donc au 18e échelon sur l’échiquier mondial, un rang derrière son compatriote Denis Shapovalov (17e). Raonic a connu une excellente semaine à New York, où se tenait exceptionnellement l’événement. Il a toutefois été vaincu par le numéro 1 mondial, Novak Djokovic, lors du match ultime. Le Serbe l’avait emporté en trois manches de 1-6, 6-3 et 6-4. Il s’agissait d’un premier tournoi pour Raonic depuis le mois de février dernier. De son côté, le Québécois Félix Auger-Aliassime a perdu une place au classement et est dorénavant le 21e joueur au monde. Il a vu son parcours au tournoi Western & Southern prendre fin au deuxième tour. Vasek Pospisil a quant à lui perdu deux rangs et occupe maintenant le 94e échelon. Les quatre Canadiens seront en action cette semaine, alors qu’ils disputeront les Internationaux des États-Unis.",https://www.journaldemontreal.com/2020/08/31/milos-raonic-de-nouveau-dans-le-top-20,sports
15, Raonic s’incline devant Djokovic en finale ,"Milos Raonic a laissé filer une avance d’un set et de deux points en troisième manche pour finalement s’incliner par la marque de 1-6, 6-3 et 6-4 devant Novak Djokovic, samedi, à New York, en finale du tournoi Western & Southern. Il s’agit d’une 35e victoire en carrière au tournoi Masters 1000 pour le Serbe, ce qui égale le record détenu par l’Espagnol Rafael Nadal. Après avoir été dominé en 30 minutes en première manche, le numéro un mondial a pris le contrôle du deuxième set grâce à des bris de service au quatrième et au sixième jeux. L’Ontarien de 29 ans, qui pointe au 30e rang mondial, a semblé reprendre l’ascendant lors de la troisième manche en prenant les devants 2-0. Djokovic a ensuite réalisé deux bris de service pour s’installer devant et filer vers la victoire. Il s’agit d’une 11e victoire en autant de rencontres pour le Serbe face au Canadien, qui est toujours en quête d’un premier titre en tournoi Masters 1000. Raonic a perdu ses quatre finales dans les tournois de ce niveau. À sa dernière tentative, à Indian Wells en 2016, il s’était également incliné devant Djokovic.",https://www.journaldemontreal.com/2020/08/29/tournoi-western--southern--raonic-sincline-devant-djokovic-en-finale,sports
16," Blessée, Naomi Osaka déclare forfait ","Aux prises avec une blessure à la cuisse, la Japonaise Naomi Osaka a dû déclarer forfait à quelques instants du début de la finale du tournoi Western & Southern, samedi à New York.  Conséquemment, la Biélorusse Victoria Azarenka a été sacrée championne. Elle avait déjà triomphé lors de cet événement en 2013. «Je suis tellement désolée de devoir me retirer en raison d’une blessure, a expliqué Osaka dans un communiqué. Je me suis fait une élongation à la cuisse gauche [vendredi] dans le bris d’égalité de la deuxième manche et je n'ai pas récupéré comme je l'espérais.» Osaka, actuellement 10e au monde, fait référence à sa demi-finale contre Elise Mertens, qu’elle a remportée 6-2 et 7-6 (5). L’athlète de 22 ans avait par ailleurs envisagé de faire l’impasse sur cette partie pour appuyer le mouvement de contestation contre les inégalités raciales qui a récemment secoué le monde du sport et qui a provoqué le report de plusieurs matchs, notamment dans la Ligue nationale de hockey (LNH). Le mouvement a pris de l'ampleur à la suite des coups de feu tirés par un policier du Wisconsin dans le dos de l'Afro-Américain Jacob Blake, dimanche dernier. Mais le tournoi avait pris la décision de suspendre les activités pour une journée et Osaka avait ensuite décidé de disputer son duel. «La semaine a été remplie d'émotions pour moi et je veux remercier tout le monde pour l'avalanche de soutien», a ajouté Osaka. -Avec l’Agence France Presse",https://www.journaldemontreal.com/2020/08/29/forfait-dosaka-azarenka-championne-1,sports
17, Vasek Pospisil quitte le conseil des joueurs ,"Le joueur de tennis canadien Vasek Pospisil a annoncé, vendredi, qu’il quittait son poste au sein du Conseil des joueurs de l’ATP.  Le Britanno-Colombien de 30 ans était membre du conseil depuis deux ans et représentait les joueurs classés entre le 51e rang et le 100e rang mondial. «C’est devenu assez clair que dans la structure actuelle du conseil, il est très difficile, voire impossible, d’avoir un quelconque impact sur les décisions importantes qui sont prises par le circuit», a indiqué Pospisil sur son compte Twitter. «Je suis fier de m’être toujours battu pour ce que je jugeais être le bien et, ce faisant, de n’avoir jamais compromis mon intégrité. Ma grande mission sur le conseil était de représenter mes pairs, et je suis fier de l’avoir fait au meilleur de mes capacités. Je quitte mes fonctions la tête haute.»",https://www.journaldemontreal.com/2020/08/28/vasek-pospisil-quitte-le-conseil-des-joueurs-de-latp,sports
18, Milos Raonic passe en finale ,"Pour la première fois en plus de quatre ans, Milos Raonic a atteint la ronde ultime d’un tournoi Masters 1000, vendredi, à New York, en disposant du Grec Stefanos Tsitsipas en demi-finale du tournoi Western & Southern. Le Canadien de 29 ans, qui pointe au 30e rang de l’ATP, s’est imposé en deux manches de 7-6 (5) et 6-3 devant le sixième joueur mondial. Il sera opposé samedi au Serbe Novak Djokovic, qui a défait l’Espagnol Roberto Bautista Agut en trois manches de 4-6, 6-4 et 7-6(0) dans l’autre demi-finale. Raonic a une fois de plus excellé au service, effectuant 12 as et remportant 90% des points lorsque sa première balle de service était en jeu. Un seul bris lui a suffi pour vaincre son adversaire, qui lui a livré bataille pendant 1h37 min. Pour Raonic, il s’agit d’une deuxième victoire en autant d’affrontements contre Tsitsipas, qu’il avait vaincu en trois manches en début d’année, au troisième tour des Internationaux d’Australie. Il s’agira d’une quatrième finale en carrière en tournoi Masters 1000 pour l’Ontarien, qui en sera également à une première finale sur surface dure depuis l’Omnium de Delray Beach en février 2017. «Ce serait incroyable [de gagner un tournoi Masters 1000], a dit Raonic au site officiel de l’ATP, lui qui a perdu ses trois finales dans des tournois de cette catégorie jusqu’à présent. Je veux atteindre des sommets nouveaux, et ça en fait partie. C’est ce pour quoi je travaille si fort. J’ai des objectifs vraiment clairs et spécifiques et j’espère pouvoir franchir cette étape demain.» Une lourde tâche En ronde ultime, le Canadien affrontera le premier joueur mondial Novak Djokovic, contre qui il a perdu ses 10 rencontres en carrière. Djokovic l’avait d’ailleurs vaincu à sa dernière présence en finale Masters 1000, à Indian Wells, en 2016. Raonic sait toutefois ce qu’il devra faire, samedi, pour maximiser ses chances de succès. «Je devrai trouver le moyen de mettre des premières balles en jeu. Je mets beaucoup de pression sur les joueurs avec mon service. Je dois les faire jouer et je dois les faire penser sur leur service. Si je donne trop d’occasions, ça me complique la tâche et ça leur enlève la pression que j’essaie de construire avec mon service.» Mais avec des victoires contre Tsitsipas, Filip Krajinovic, Andy Murray, Daniel Evans et Sam Querrey depuis le début de la semaine, Raonic se sent certainement en confiance. «Je me sens bien avec mon jeu, a dit le Canadien, qui a profité de la pause forcée par la pandémie de COVID-19 pour se refaire une santé physique. J’ai pris le temps de m’entraîner, de faire les choses de la bonne façon et d’atteindre un niveau que je n’avais jamais atteint auparavant au point de vue de mon tennis et de ma santé. J’espère que ça va continuer de payer.»",https://www.journaldemontreal.com/2020/08/28/tournoi-western--southern-milos-raonic-passe-en-finale,sports
0, Les Jays s’écroulent au dernier moment ,"Les Blue Jays de Toronto ont laissé filer une avance d’un point en neuvième manche pour s’incliner au compte de 10 à 9, samedi au Fenway Park, contre les Red Sox de Boston. À leur dernier tour au bâton, les Red Sox ont vu Xander Bogaerts frappé une longue balle pour créer l’égalité, tandis que Yairo Munoz est venu croiser la plaque quelques instants plus tard pour leur donner la victoire. La formation du Massachusetts semblait avoir pris une sérieuse option sur le match en inscrivant six des huit premiers points du match, après quatre manches. Des circuits de J.D. Martinez, Jackie Bradley fils et Bobby Dalbec lors de leur deuxième tour au bâton les ont aidés à prendre cette avance. Les Blue Jays ont toutefois réussi à inscrire trois points à deux occasions, lors de leurs sixième et septième tours au bâton. Vladimir Guerrero fils a expédié la balle à l’extérieur des limites du terrain en sixième manche, alors que Rowdy Tellez et Teoscar Hernandez étaient sur les sentiers. Des simples de Lourdes Gurriel fils et Hernandez, ainsi qu’un double de Joe Panik ont marqué la deuxième poussée de trois points des visiteurs, ce qui leur a permis de prendre une avance de 8 à 6. Le lanceur de relève Anthony Bass (2-3) a hérité du sabotage et de la défaite, tandis que la victoire est allée au dossier de Mike Kickham (1-0). Les deux équipes se sont partagé les honneurs des quatre premiers matchs de la série qui se terminera dimanche.",https://www.journaldemontreal.com/2020/09/06/les-jays-secroulent-au-dernier-moment,sports
1, Les Rays subissent une dure défaite ,"À St Petersburg, les Rays de Tampa Bay ne se sont jamais remis d’une poussée de quatre points des Marlins de Miami lors de la quatrième manche, en route vers une défaite de 7 à 3. Un simple de Harold Ramirez et un circuit de Corey Dickerson ont permis aux Marlins de prendre les devants, en quatrième manche. Un autre simple, en cinquième manche, a procuré une avance de cinq points aux visiteurs, avant que l’équipe locale réplique avec un point. Sandy Alcantara (3-1) a obtenu la victoire. En six manches de travail, il a accordé seulement trois coups sûrs et un point mérité, en plus de retirer huit frappeurs sur des prises. La défaite est allée au dossier de Blake Snell (3-1) qui a tout de même retiré huit joueurs sur des prises, mais qui a accordé six coups sûrs et cinq points, dont quatre mérités. Une 300e longue balle pour Trout À Los Angeles, le frappeur de puissance Mike Trout a réussi son 300e coup de circuit en carrière dans une victoire de 10 à 9 des Angels aux dépens des Astros de Houston, lors du premier match d’un programme double. En fin de troisième manche, Trout a expédié l’offrande de Brandon Bielak à l’extérieur des limites du terrain. Du même coup, il réécrivait le livre des records de la franchise, lui qui occupe seul le premier rang pour le plus grand nombre de longues balles. Ses coéquipiers Jo Adell et Justin Upton l’ont imité, respectivement en quatrième et cinquième manches. En retard 9 à 7 en neuvième manche, ces deux joueurs ont uni leurs efforts en frappant respectivement un simple et un double pour procurer la victoire aux Angels.",https://www.journaldemontreal.com/2020/09/05/les-rays-subissent-une-dure-defaite,sports
2, Jose Altuve prend le chemin de l’infirmerie ,"Les Astros de Houston devront se passer des services d’un autre de leurs joueurs vedettes puisque Jose Altuve se retrouve sur la touche en raison d’une entorse au genou droit. La formation texane a inscrit le nom du joueur de deuxième but sur la liste des blessés de 10 jours, samedi. Le joueur de 30 ans, qui avait déjà subi une chirurgie au genou droit il y a deux ans, s’est blessé en glissant vers le troisième but jeudi, lors du match des Astros contre les Rangers du Texas. Il a subi un examen par résonance magnétique dès le lendemain. Altuve a ainsi retrouvé plusieurs autres joueurs étoiles des Astros à l’infirmerie, en l’occurrence Alex Bregman, Yordan Alvarez, de même que les lanceurs Justin Verlander et Roberto Osuna. Altuve connaît une dure saison, lui qui présente une moyenne au bâton de ,224. En 143 présences dans le rectangle des frappeurs, le Vénézuélien n’a réussi que 32 coups sûrs et 12 points produits.",https://www.journaldemontreal.com/2020/09/05/jose-altuve-prend-le-chemin-de-linfirmerie,sports
3, Les Blue Jays s’imposent devant les Red Sox ,"Un simple de deux points de Randal Grichuk a finalement fait la différence, vendredi, au Fenway Park, où les Blue Jays de Toronto l’ont emporté 8 à 7 devant les Red Sox de Boston, lors du premier match d’un programme double. Pour la formation du Massachusetts, bonne dernière au classement de la section Est de la Ligue américaine, il s’agit d’un cinquième revers consécutif.  Alors qu’ils étaient menés 8 à 4, les Red Sox ont répliqué en sixième manche avec une poussée de trois points. Le releveur Anthony Bass a ensuite muselé les frappeurs de l’équipe locale en septième manche pour assurer la victoire aux Jays dans ce premier match d’un programme double.  La victoire est allée à A.J. Cole (2-0), qui a pris le relais de Julian Merryweather en sixième manche.  Le revers est allé à la fiche de Zack Godley (0-4) qui a alloué quatre points en trois manches de travail. Travis Shaw et Danny Jansen ont frappé des circuits à ses dépens.  Yairo Munoz s’est signalé dans la défaite en produisant trois points, dont deux à l’aide de son premier circuit de la saison.  Par ailleurs, le joueur d’avant-champ Bo Bichette pourrait rejoindre ses coéquipiers plus tôt que prévu. À l’écart des terrains depuis le 15 août en raison d’une blessure à un genou, l’athlète de 22 ans participera à des sessions de simulation de match samedi et dimanche, en compagnie du releveur Ken Giles.  Un match complet de six manches  Le lanceur Matthew Boyd n’aura jamais eu la tâche aussi facile pour obtenir un match complet dans le baseball majeur.  Oeuvrant pendant six manches vendredi après-midi, Boyd (1-5) a toutefois subi la défaite quand les Tigers de Detroit ont perdu 2 à 0 contre les Twins du Minnesota. Il s’agissait d’une partie qui ouvrait un programme double, donc réduit à sept manches, selon les règlements en place pour la saison 2020.  Puisque les Twins menaient après six manches et demie, les locaux n’ont pas eu besoin de retourner au bâton en fin de septième.  Ayant accordé des circuits en solo aux deux premiers frappeurs du match [Jorge Polanco et Josh Donaldson], Boyd a généralement bien fait dans ce match. Il a alloué seulement ces deux points, un total de quatre coups sûrs et aucun but sur balles. Boyd a également retiré huit adversaires sur des prises.  La victoire est allée au dossier du partant des Twins, le moustachu Randy Dobnak (6-2), qui a blanchi les Tigers pendant cinq manches. Le gaucher Taylor Rogers a pour sa part réussi son huitième sauvetage de la saison.",https://www.journaldemontreal.com/2020/09/04/les-blue-jays-simposent-devant-les-red-sox,sports
4, Un cas de COVID dans la dernière semaine ,"Le baseball majeur et son Association des joueurs ont annoncé qu’il y a seulement un athlète qui a été déclaré positif à la COVID-19 lors de la dernière semaine. Tel que révélé jeudi, il s'agit du lanceur Daniel Mengden, des Athletics d'Oakland.  Les organisations ont aussi indiqué qu’il n’y avait pas eu de nouveau positif lors des cinq dernières journées et que cela s’est aussi produit à 10 reprises dans les 12 derniers jours. Le circuit Manfred a réalisé 12 780 diagnostics dans la dernière semaine. Depuis le retour des activités dans le baseball majeur, plus 103 000 échantillons ont été testés. Il y a eu 85 cas positifs, soit 55 joueurs et 30 membres du personnel de l’une des 30 équipes.",https://www.journaldemontreal.com/2020/09/04/baseball-majeur--un-cas-de-covid-dans-la-derniere-semaine,sports
5, Jouer au Fenway Park: un bon remède? ,"Les Blue Jays sont de passage au Fenway Park, cette semaine, et contrairement aux récentes années, la formation torontoise pourrait bien profiter de cette inhabituelle série de cinq matchs face aux Red Sox de Boston pour mieux se positionner au classement.  Jamais une telle affirmation aurait été imaginable il n’y pas si longtemps, mais les Red Sox ne représentent plus, du moins cette saison, la formidable machine d’autrefois. Mercredi, toujours au Fenway Park, la formation locale a perdu 7 à 5 face aux Braves d’Atlanta, subissant ainsi sa 25e défaite de la saison. Le résultat avait amené le joueur Jackie Bradley fils à réagir fortement à la question d’un journaliste. «Comment je réagis à la défaite? Je n’aime pas perdre, a indiqué Bradley, cité sur le site web des Red Sox. Ce n’est pas quelque chose à laquelle je vais m’habituer. C’est éprouvant, mais tu dois passer à travers certaines choses, tu dois faire face à l’adversité en espérant apprendre quelque chose de ça.» Programme double vendredi Après un premier match jeudi, les Blue Jays et les Red Sox doivent disputer un programme double vendredi. Les deux équipes ont également rendez-vous samedi et dimanche. En vertu d’une fiche de 12-25 (avant la rencontre de jeudi soir), les Red Sox occupent le dernier rang au classement de la section Est de la Ligue américaine. Et la tendance ne semble pas sur le point de changer alors que le club de Boston s’est récemment débarrassé de plusieurs bons éléments à la date limite des transactions soit: Mitch Moreland, Kevin Pillar et le releveur gaucher Josh Osich. Dans la formation actuelle des Red Sox, le voltigeur Alex Verdugo est probablement le frappeur le plus dangereux. Celui qui a été obtenu en retour de Mookie Betts dans une transaction avec les Dodgers de Los Angeles en février présente une moyenne au bâton de ,315. Il a aussi croisé le marbre 26 fois, un sommet dans l’équipe, en 35 matchs. Le joueur d’arrêt-court Xander Bogaerts s’impose également avec une moyenne de ,291. Le manque de profondeur semble toutefois flagrant.",https://www.journaldemontreal.com/2020/09/03/jouer-au-fenway-park-un-bon-remede,sports
6, Hyun Jin Ryu s’illustre face aux Marlins ,"Grâce à une solide performance de Hyun Jin Ryu au monticule et de Lourdes Gurriel fils au bâton, les Blue Jays de Toronto ont vaincu les Marlins par la marque de 2 à 1, mercredi soir, à Miami. Ryu (3-1) n’a concédé qu’un point, cinq coups sûrs et deux buts sur balles en six manches aux frappeurs des Marlins. Il a également réalisé huit retraits sur des prises. Anthony Bass a assuré le sauvetage, son quatrième de la saison, alors avoir été parfait en neuvième manche. Sur le plan offensif, Gurriel a été le meneur chez les Jays en frappant un circuit de deux points en cinquième manche. Rowdy Tellez a également marqué sur la séquence. Garrett Cooper a produit l’unique point des siens à l’aide d’un simple. Sixto Sanchez a essuyé le revers chez les Marlins. Les Jays se rendront maintenant à Boston où ils entreprendront dès jeudi une série de cinq matchs face aux Red Sox. Michael Conforto propulse les Mets À Baltimore, les Mets de New York ont mis fin à une série de cinq défaites en défaisant les Orioles par la marque de 9 à 4. Michael Conforto a été l’un des grands artisans de cette victoire avec sa production de cinq points. Conforto a commencé sa journée de travail avec un circuit de deux points en première manche. Il est revenu à la charge en cinquième et en septième manches avec des doubles d’un point. En huitième, le voltigeur en a rajouté en claquant un simple productif. En cinq présences dans le rectangle des frappeurs, Conforto a poussé la balle en lieu sûr à quatre reprises. Pete Alonso s’est également illustré chez les Mets en cognant son septième circuit de la saison. David Peterson (4-1) a obtenu la victoire, lui qui n’a alloué que deux coups sûrs et autant de buts sur balles en quatre manches. La défaite a été portée à la fiche de John Means (0-3). Un blanchissage pour les Phillies À Philadelphie, les Phillies ont blanchi les Nationals par la marque de 3 à 0. Neil Walker a produit deux points à l’aide d’un simple tandis que Jay Bruce a complété le pointage pour l’équipe locale avec un circuit en solo. Zack Wheeler (4-0) a brillé au monticule pour les Phillies, lui qui n’a alloué que trois coups sûrs et deux buts sur balles en six manches et deux tiers. Brandon Workman a assuré le sauvetage. Max Scherzer (3-2) a encaissé la défaite chez les Nationals.",https://www.journaldemontreal.com/2020/09/02/blue-jays-hyun-jin-ryu-sillustre-face-aux-marlins,sports
7, Tom Seaver rend l’âme ,"Reconnu comme le plus grand joueur des Mets de New York de tous les temps, l’ancien lanceur Tom Seaver est décédé lundi à la suite de complications liées à la démence à corps de Lewy, dont il avait été diagnostiqué en 2019, et à la COVID-19. Il a rendu l’âme à sa résidence de Calistoga, en Californie. Il était âgé de 75 ans. «Nous sommes dévastés d’apprendre le décès d’une légende des Mets, a déclaré l’organisation new-yorkaise, sur Twitter. Tom a été surnommé «The Franchise» et «Tom Terrific» en raison de l’importance qu’il avait pour l’organisation et pour nos fidèles partisans. Son numéro 41 a été le premier à être retiré par notre organisation en 1988. Il était le plus grand joueur des Mets de tous les temps et l’un des meilleurs à avoir pratiqué ce sport.» Intronisé au Temple de la renommée en 1992 presque à l’unanimité (98,85%), Seaver a gagné 311 matchs, a retiré 3640 frappeurs au bâton et a conservé une moyenne de points mérités de 2,86 pendant sa carrière de 20 ans dans le baseball majeur, entre 1967 et 1986. Il a remporté trois fois le trophée Cy-Young et a été sélectionné à 12 reprises sur les équipes d’étoile des ligues majeures. Après avoir servi dans la marine américaine, Seaver a été repêché par les Mets en 1966 et a remporté le titre de recrue de l’année dans la Ligue nationale en 1967. Il a littéralement transformé le visage des Mets qu’il a conduit à un improbable triomphe en Série mondiale en 1969. En plus de ses 12 saisons avec la formation new-yorkaise, il a évolué avec les Reds de Cincinnati, les White Sox de Chicago et les Red Sox de Boston. «La vie de Tom Seaver est un exemple de grandeur, d’intégrité, de caractère et d’esprit sportif, a indiqué Jane Forbes Clark, du Temple de la renommée du baseball, mercredi, par voie de communiqué. «En tant que membre de longue date du comité de direction du Temple de la renommée, Tom a apporté de la dignité et de la sagesse à cette institution à laquelle il manquera énormément», a-t-elle poursuivi. «Intelligent, passionné, discipliné, respectueux et volontaire, il a été l’un des meilleurs lanceurs que le sport ait connus», a ajouté Tim Mead, président du Temple de la renommée.",https://www.journaldemontreal.com/2020/09/02/tom-seaver-rend-lame-a-lage-de-75-ans,sports
